khe avr,khe err,kbh avr,kbh err,Day
0.012263810065022366,0.0009425317620092577,0.0018358417249898845,0.00022648270060871733,1
0.0026727589537361355,0.0007005329567291583,0.00059450812882206,0.0001852624142329709,2
0.0067028242280620185,0.0033475311498472804,0.0013751939845604005,0.00042941835889804896,3
0.011387518851091781,0.004456115148974924,0.001843133066299521,0.0004333361985216253,4
