khe avr,khe err,kbh avr,kbh err,Day
0.0,0.0,0.0,0.0,1
-77.73751091329663,6.774966582209338,-67.40265420034586,10.204231746415402,2
-43.46412393887311,29.624879050393975,-25.301374336629177,21.10985041588364,3
-4.467433751625293,40.30336369540949,3.870059792325798,34.1271478520307,4
