khe avr,khe err,kbh avr,kbh err,Day
0.008599204253774383,0.0034869640868726505,0.002263612490248321,0.0005225506769804201,1
0.006453862885959384,0.0024942158757721264,0.0015377121651544107,0.000354579766441927,2
0.010112019279137158,0.0031463922773835107,0.002473661780006937,0.0002096396455362649,3
0.009954986374146541,0.004158691581524855,0.001945819500105475,5.8959598037542674e-05,4
