khe avr,khe err,kbh avr,kbh err,Day
0.0,0.0,0.0,0.0,1
-11.510937320351935,11.068578659201822,4.4664156466894145,11.305646586383183,2
-22.596202398491762,34.884082025000744,-13.55269986366593,8.44131997773035,3
2.377763618613402,23.799826295022946,-2.165790897968505,18.611954273879803,4
