khe avr,khe err,kbh avr,kbh err,Day
0.030562966745408527,0.0028084995507059764,0.002646650541194714,0.00026228081665076805,1
0.038130506361699144,0.005049257134892595,0.003141749981805628,0.0004616592579557517,2
0.036558959114130235,0.005657926675832499,0.002649046842725079,0.00045941569712128227,3
